CustomerID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn
586,56,1,34,5,7,3,10,90,632,29,1
587,51,0,55,14,10,22,50,90,959,6,1
588,41,1,4,3,3,23,50,365,158,10,1
589,62,1,10,18,6,30,100,90,192,21,1
590,25,1,55,12,6,26,100,365,792,19,1
591,25,0,33,25,6,12,10,365,571,2,1
592,44,0,34,13,8,21,100,365,529,18,1
593,25,0,56,27,8,27,10,90,640,27,1
594,40,1,57,1,3,20,100,90,372,21,1
595,59,0,60,8,0,6,100,30,812,18,1
596,28,1,43,29,10,16,100,90,509,16,1
597,39,1,24,19,9,2,10,365,782,14,1
598,25,0,43,17,10,9,10,90,823,7,1
599,57,0,41,12,4,7,10,90,360,21,1
600,42,0,36,30,9,28,10,90,551,27,1
601,18,0,45,18,4,15,100,30,427,9,1
602,62,1,55,6,1,6,10,365,788,24,1
603,18,0,58,2,0,19,100,30,787,22,1
604,59,0,12,25,10,12,100,365,210,29,1
605,35,1,3,15,1,18,50,90,257,16,1
606,19,0,33,29,2,15,10,30,416,19,1
607,40,0,56,7,5,4,50,365,595,17,1
608,42,1,55,12,0,7,100,30,936,22,1
609,38,0,50,22,3,9,10,30,815,7,1
610,53,0,37,20,7,3,100,30,127,29,1
611,39,1,38,22,8,2,100,90,845,2,1
612,32,1,41,16,3,24,50,30,480,20,1
613,30,0,1,26,1,4,100,365,517,10,0
614,44,0,53,4,9,9,50,30,613,30,1
615,23,1,9,7,2,0,10,365,279,17,1
616,49,1,26,10,2,20,100,365,891,22,0
617,35,1,39,7,5,23,50,30,229,23,1
618,64,0,1,22,5,3,100,90,287,12,1
619,23,0,28,25,1,22,10,30,103,29,1
620,62,1,28,2,8,14,10,365,970,15,1
621,32,1,28,17,7,26,10,90,138,5,1
622,60,1,59,9,8,15,50,365,555,25,1
623,53,0,23,1,4,25,50,30,619,30,1
624,54,0,15,27,6,21,10,365,382,23,1
625,53,1,28,30,7,11,100,30,586,22,1
626,27,0,42,27,10,20,100,30,591,26,1
627,34,1,13,2,4,1,100,30,149,9,1
628,57,0,30,1,7,30,10,365,283,9,1
629,23,1,36,12,0,6,10,90,111,26,1
630,62,0,58,5,8,7,50,90,523,12,1
631,52,0,50,15,0,21,50,30,232,1,1
632,43,0,39,3,0,2,50,30,133,6,1
633,56,0,22,6,1,9,100,90,189,30,1
634,34,0,48,2,9,7,50,365,106,26,1
635,50,1,43,25,3,2,10,30,942,5,1
636,41,0,36,17,10,29,10,30,966,24,1
637,38,0,21,22,9,25,50,90,650,4,1
638,18,0,58,25,1,30,50,365,375,4,1
639,56,1,26,15,2,4,50,30,185,12,1
640,20,1,58,9,3,1,100,365,639,17,1
641,62,0,16,21,1,16,10,365,300,21,1
642,57,0,12,16,8,27,100,30,388,16,1
643,64,1,51,30,3,10,10,90,434,7,1
644,41,0,30,24,9,26,50,30,953,24,1
645,35,0,31,29,4,1,10,30,891,17,1
646,24,0,41,22,5,4,100,30,822,14,1
647,19,0,1,14,9,6,100,30,356,14,1
648,57,0,44,17,8,15,100,365,581,13,1
649,52,1,54,13,2,26,100,365,225,14,1
650,48,1,19,9,1,2,10,365,683,2,1
651,44,0,22,18,4,30,100,365,436,5,1
652,51,0,3,10,4,7,50,365,548,22,1
653,25,0,20,7,3,14,50,30,438,4,1
654,28,1,39,20,7,3,100,90,687,16,1
655,43,1,9,11,1,24,10,30,226,9,1
656,43,1,25,5,2,16,10,30,837,4,1
657,51,0,22,21,6,10,10,90,193,26,1
658,25,1,43,28,8,6,50,90,561,12,1
659,45,1,33,6,7,3,50,90,704,10,1
660,25,0,50,30,5,10,100,30,668,2,1
661,46,1,19,14,3,22,50,30,708,9,1
662,62,0,45,4,4,8,100,90,776,20,1
663,54,0,9,20,4,4,10,90,177,14,1
664,32,1,33,10,4,0,100,30,569,11,1
665,38,0,49,26,0,24,10,90,477,9,1
666,23,1,27,30,5,22,100,90,349,21,1
667,36,1,45,20,10,22,10,90,924,27,1
668,63,1,52,22,2,29,100,365,753,28,1
669,52,1,15,3,5,9,100,365,261,1,1
670,18,1,1,6,8,11,100,365,651,29,1
671,43,0,32,8,3,0,50,365,187,28,1
672,22,1,1,2,3,12,100,365,946,14,1
673,30,0,4,30,4,8,50,365,665,14,1
674,21,1,57,6,5,2,10,90,897,21,1
675,55,1,59,5,7,12,100,90,807,6,1
676,59,1,30,8,9,27,100,90,732,24,1
677,58,0,5,8,10,14,50,365,562,24,1
678,65,1,44,25,2,21,100,365,579,16,1
679,47,1,57,10,3,5,100,30,826,16,1
680,64,0,14,30,8,19,10,365,332,23,1
681,29,1,46,4,5,19,10,365,290,11,1
682,48,1,40,30,6,0,10,365,597,15,1
683,23,0,51,10,6,14,10,365,369,23,1
684,46,0,30,9,8,11,100,90,702,22,1
685,58,1,9,10,9,9,10,365,627,21,1
686,61,1,20,14,8,25,10,365,995,23,1
687,61,0,35,21,0,26,100,90,283,20,1
688,55,0,43,4,0,20,50,365,497,16,1
689,41,1,11,22,10,18,10,90,673,13,1
690,59,1,46,18,3,28,10,30,842,12,1
691,25,1,1,6,5,26,50,90,261,16,1
692,53,0,32,3,4,13,50,30,897,7,1
693,50,0,49,26,1,0,100,30,773,15,1
694,64,1,23,6,0,5,10,90,743,20,1
695,62,0,42,11,0,23,10,365,125,27,1
696,54,1,34,22,10,1,50,90,602,8,1
697,52,1,14,1,2,9,10,30,238,14,1
698,64,0,23,19,5,19,50,30,744,6,1
699,36,0,16,28,10,10,50,30,897,20,1
700,31,0,22,25,2,10,10,90,396,18,1
701,44,0,27,10,1,12,10,365,717,21,1
702,30,1,30,17,5,7,50,365,632,3,1
703,63,0,60,14,3,28,10,30,361,20,1
704,53,0,30,11,1,8,50,365,623,7,1
705,54,0,51,29,2,2,50,365,241,10,1
706,18,0,29,14,1,29,10,30,185,16,1
707,33,1,30,29,1,11,10,365,362,23,1
708,58,1,24,11,7,27,10,90,429,15,1
709,43,1,2,29,6,15,50,365,891,10,1
710,26,0,31,30,5,9,10,90,799,9,1
711,36,0,19,9,3,27,50,365,206,20,1
712,53,0,53,15,9,14,10,365,239,3,1
713,41,1,51,16,9,0,100,90,977,21,1
714,63,1,34,25,2,13,10,90,705,19,1
715,31,0,33,10,9,25,100,90,318,8,1
716,51,1,54,18,0,0,50,365,408,15,1
717,25,1,56,13,3,21,10,90,837,27,1
718,35,1,17,14,9,17,10,30,845,28,1
719,42,0,7,30,5,5,10,30,425,3,1
720,24,0,15,23,6,29,100,90,260,6,1
721,48,0,15,4,2,25,100,30,462,8,1
722,24,0,16,7,8,27,50,365,115,24,1
723,20,1,39,12,1,29,100,30,908,23,1
724,31,1,40,23,9,25,100,90,258,23,1
725,22,0,16,19,4,5,100,365,491,7,1
726,46,0,41,25,0,10,10,365,916,27,1
727,47,1,46,11,2,23,50,90,492,16,1
728,43,1,20,2,0,11,50,365,603,14,1
729,24,1,23,18,1,3,10,90,795,22,0
730,58,0,13,22,9,22,10,90,531,5,1
731,34,1,9,1,6,30,50,30,662,19,1
732,35,0,10,29,9,21,10,30,497,5,1
733,59,1,29,13,0,3,100,90,737,9,1
734,52,0,56,14,6,21,50,365,500,10,1
735,34,0,4,1,5,10,50,30,369,22,1
736,57,0,53,28,5,23,10,365,373,5,1
737,52,0,2,16,9,12,10,90,652,9,1
738,59,1,32,2,7,11,50,90,535,27,1
739,36,0,34,5,1,11,100,365,516,21,1
740,43,1,51,2,10,22,100,90,244,20,1
741,30,1,7,20,3,22,50,90,696,27,1
742,45,1,48,19,9,10,50,30,801,4,1
743,18,0,19,14,7,11,50,30,863,29,1
744,24,0,26,12,7,22,10,30,776,3,1
745,31,0,16,15,6,0,100,365,105,28,1
746,35,0,39,7,1,15,50,365,109,18,1
747,40,0,9,14,4,12,100,90,678,5,0
748,31,1,41,30,7,10,10,365,264,29,1
749,26,1,24,14,7,3,100,90,743,10,1
750,59,1,8,3,6,23,50,365,548,9,1
751,65,0,30,10,7,12,50,365,734,10,1
752,48,1,58,15,8,1,50,30,876,20,1
753,59,0,10,9,2,7,50,90,858,1,1
754,33,1,21,10,3,27,10,30,769,22,1
755,47,0,53,30,0,10,10,365,213,17,1
756,56,1,27,28,1,27,100,365,380,22,1
757,47,1,53,30,4,28,100,30,154,7,1
758,36,0,25,2,4,29,10,30,343,11,1
759,39,1,2,9,0,13,100,30,287,4,1
760,33,0,10,8,8,15,50,90,275,24,1
761,60,0,30,8,6,8,100,365,334,15,1
762,33,0,58,24,8,3,50,30,581,23,1
763,48,0,47,17,9,0,50,90,430,22,1
764,38,0,22,3,10,3,50,365,496,21,1
765,29,1,24,26,4,4,100,30,553,4,1
766,40,1,38,28,0,6,10,90,678,4,0
767,19,0,9,23,2,29,100,365,108,27,1
768,42,0,54,3,9,22,10,30,367,2,1
769,54,1,16,14,4,24,50,365,136,27,1
770,22,1,1,24,1,18,10,365,638,14,1
771,35,1,24,19,6,4,10,365,181,4,1
772,42,0,7,25,6,19,100,90,346,2,1
773,22,0,35,6,1,6,100,30,743,28,1
774,62,1,29,27,10,16,50,90,953,20,1
775,19,0,12,17,6,15,100,30,695,10,1
776,63,0,39,3,4,18,50,30,683,1,1
777,56,1,54,11,10,0,10,90,418,30,1
778,45,0,35,27,7,25,10,30,490,17,1
779,28,1,20,19,9,4,50,365,609,18,1
780,43,1,29,13,0,12,50,90,756,29,0
781,21,1,40,13,3,1,50,90,640,8,1
782,56,0,58,24,8,16,50,30,675,15,1
783,33,0,7,21,1,14,10,365,713,22,1
784,53,1,52,22,8,12,100,365,737,17,1
785,57,1,21,9,4,6,50,365,956,26,1
786,35,0,47,4,0,14,50,90,306,11,1
787,30,0,29,3,4,3,10,30,230,24,1
788,39,1,12,7,3,21,100,30,804,3,1
789,27,0,36,27,4,19,50,365,910,15,1
790,52,0,21,27,7,9,100,90,594,17,1
791,52,1,7,29,9,26,10,365,209,26,1
792,22,0,1,30,6,0,10,30,639,23,1
793,27,1,12,8,2,25,10,30,138,8,1
794,53,0,38,11,1,14,50,365,682,20,1
795,24,1,51,16,8,22,10,90,946,29,1
796,62,1,34,26,8,27,10,365,175,24,1
797,31,0,42,23,4,17,10,365,485,29,1
798,52,1,27,9,5,24,100,30,116,9,1
799,55,1,2,25,6,3,100,30,963,17,1
800,23,1,52,14,5,25,100,365,105,2,1
801,48,1,7,28,8,1,50,30,537,1,1
802,37,1,34,24,9,8,50,30,242,4,1
803,41,0,30,29,10,3,100,365,198,25,1
804,51,0,4,4,5,9,50,365,505,29,1
805,29,0,55,2,8,0,50,365,633,29,1
806,35,1,7,10,7,3,50,30,307,5,1
807,29,1,40,22,4,24,100,90,283,5,1
808,45,1,30,16,1,14,100,30,259,6,1
809,38,1,40,21,0,11,100,90,691,5,0
810,27,1,4,12,2,26,10,365,579,12,1
811,44,0,57,23,1,16,100,30,880,25,1
812,53,0,38,22,2,9,10,30,563,6,1
813,26,1,2,23,4,29,10,30,841,6,1
814,43,1,54,13,9,24,100,90,561,19,1
815,43,0,12,30,7,11,50,365,752,1,1
816,27,0,28,19,4,9,50,30,341,10,1
817,28,1,52,23,6,10,50,90,627,9,1
818,50,0,17,29,3,24,100,90,338,12,1
819,21,1,52,9,3,19,100,90,945,23,1
820,34,0,4,16,4,17,50,90,988,11,1
821,54,0,30,26,10,11,50,30,570,14,1
822,25,0,45,10,1,28,10,365,426,3,1
823,29,1,57,23,10,12,50,90,145,8,1
824,35,1,32,23,5,19,100,365,137,28,1
825,22,1,34,2,3,3,100,365,924,21,1
826,45,1,50,10,8,29,50,365,444,21,1
827,23,0,58,14,8,21,50,365,737,16,1
828,63,1,58,13,5,3,10,30,291,18,1
829,63,0,40,5,10,21,10,90,151,16,1
830,35,1,2,27,8,29,100,365,537,4,1
831,29,0,14,8,5,18,10,30,969,27,1
832,19,1,41,5,6,9,10,365,737,25,1
833,43,0,35,22,2,7,50,30,188,18,1
834,49,1,15,4,3,7,50,30,189,26,1
835,39,1,7,20,1,15,100,30,873,7,1
836,30,0,59,29,6,30,100,365,952,27,1
837,40,0,38,1,4,5,100,90,669,30,1
838,24,1,37,10,2,6,100,90,392,28,1
839,64,1,2,3,4,2,50,90,836,21,1
840,25,0,18,22,0,22,10,30,202,18,1
841,23,0,34,6,3,23,10,90,487,8,1
842,49,0,30,27,9,18,10,30,466,11,1
843,46,0,7,13,4,15,100,365,945,13,0
844,56,0,18,5,1,23,50,365,704,20,1
845,38,1,10,21,6,12,100,30,540,12,1
846,53,0,26,23,8,11,50,365,485,11,1
847,44,0,28,15,10,23,10,30,486,16,1
848,18,0,43,3,0,6,50,365,173,12,1
849,38,0,60,5,5,28,10,90,424,30,1
850,59,0,26,1,4,1,100,365,996,13,1
851,21,1,24,16,9,5,10,30,189,10,1
852,61,0,35,3,8,10,10,365,674,7,1
853,56,0,18,18,1,26,10,365,957,5,1
854,41,1,59,3,8,8,100,90,819,13,1
855,37,1,39,21,5,28,10,30,467,16,1
856,48,0,36,5,4,29,50,90,150,1,1
857,54,1,60,21,1,20,50,90,455,20,1
858,29,0,22,8,8,1,100,30,925,21,1
859,31,0,10,5,10,3,50,30,355,30,1
860,22,0,12,2,6,13,50,365,488,12,1
861,46,1,54,16,9,15,50,90,592,25,1
862,47,1,60,2,10,10,100,90,657,22,1
863,27,0,24,4,4,28,50,30,352,4,1
864,40,0,47,4,1,5,100,365,603,7,0
865,26,1,40,4,10,26,10,365,934,7,1
866,19,0,22,28,7,10,10,30,752,16,1
867,63,0,37,25,0,10,50,90,399,12,1
868,62,0,16,20,4,19,10,90,364,26,1
869,18,1,12,10,0,7,50,90,482,17,1
870,34,0,28,14,9,28,10,365,439,14,1
871,27,1,36,3,8,6,100,30,909,22,1
872,35,0,8,30,3,13,100,90,582,6,0
873,64,0,38,9,3,4,10,90,588,11,1
874,41,0,12,8,8,1,100,365,863,1,1
875,27,1,1,3,4,27,50,365,715,23,1
876,27,0,16,19,10,25,100,30,449,1,1
877,31,0,19,27,9,11,100,90,493,29,1
878,30,0,19,16,4,21,100,90,396,30,1
879,40,0,60,20,1,4,10,90,818,12,0
880,46,1,1,21,6,12,10,30,550,28,1
881,20,0,22,24,2,22,100,365,136,7,1
882,41,1,20,1,4,4,10,90,495,2,1
883,19,0,32,12,2,23,100,30,413,9,1
884,49,1,7,14,7,25,100,365,268,19,1
885,45,0,40,20,1,26,10,30,148,13,1
886,58,0,57,16,10,28,10,90,673,15,1
887,57,1,47,5,5,5,100,30,981,26,1
888,20,1,21,20,4,12,100,90,227,20,1
889,29,1,46,20,1,20,10,90,569,26,0
890,62,1,26,5,7,6,50,30,554,14,1
891,34,1,12,26,7,19,100,90,913,24,1
892,64,0,2,28,7,28,50,90,321,6,1
893,34,0,28,26,5,3,10,90,754,25,1
894,50,0,54,27,4,22,10,30,705,23,1
895,30,1,60,17,6,22,50,30,282,30,1
896,45,1,44,20,5,24,10,365,549,23,1
897,19,0,58,25,5,24,50,90,512,20,1
898,59,1,48,12,5,29,10,90,182,21,1
899,18,0,25,23,3,21,10,30,193,9,1
900,41,1,7,23,3,26,50,30,299,16,1
901,38,0,14,13,0,22,100,365,898,13,1
902,28,0,50,3,3,25,100,365,546,23,1
903,58,0,41,19,5,15,50,90,372,9,1
904,19,0,15,22,3,13,50,30,319,6,1
905,56,0,23,26,3,12,100,365,458,15,1
906,65,0,38,27,3,18,100,90,999,15,1
907,31,0,50,30,7,18,100,90,149,27,1
908,61,1,38,22,7,28,100,365,596,16,1
909,62,0,20,13,7,26,50,365,960,19,1
910,59,0,39,13,0,26,50,365,516,18,1
911,49,0,59,11,6,11,100,90,198,28,1
912,59,0,54,3,4,10,10,30,154,13,1
913,56,0,39,21,8,18,50,365,925,23,1
914,59,0,7,7,6,2,100,90,252,24,1
915,57,1,25,11,6,29,50,365,630,18,1
916,46,0,10,5,2,15,50,30,536,14,1
917,56,1,29,22,1,0,10,90,635,25,1
918,34,0,17,9,2,29,100,365,584,15,1
919,57,1,58,3,0,13,100,90,994,14,1
920,36,1,13,12,3,3,10,30,148,18,1
921,60,1,15,1,10,19,100,365,888,1,1
922,45,0,53,1,0,11,10,365,890,29,1
923,18,1,38,17,3,28,50,90,922,27,1
924,29,1,14,19,8,12,100,365,882,2,1
925,24,1,12,30,9,22,100,365,193,15,1
926,38,0,11,23,9,22,10,90,788,2,1
927,51,1,1,18,2,6,100,365,691,25,1
928,27,1,25,24,8,26,100,30,995,28,1
929,44,1,45,28,0,5,10,30,591,15,1
930,40,0,13,14,10,22,10,365,237,30,1
931,52,1,15,21,7,8,100,30,324,16,1
932,20,0,40,3,1,29,50,90,254,5,1
933,43,0,45,12,10,20,10,365,362,13,1
934,65,0,7,19,10,15,50,90,622,29,1
935,41,0,24,28,3,22,10,30,589,24,1
936,22,0,59,30,4,28,10,30,133,28,1
937,29,1,9,24,6,16,10,365,358,14,1
938,55,0,34,22,2,27,10,90,201,2,1
939,23,0,56,23,2,4,100,30,814,17,1
940,65,1,43,6,7,11,10,90,134,14,1
941,32,1,17,25,0,0,100,365,432,24,1
942,54,1,2,25,2,7,10,30,116,26,1
943,20,0,28,13,5,9,50,30,267,20,1
944,51,0,21,7,1,4,100,90,218,13,1
945,59,0,43,30,3,15,10,90,927,7,1
946,41,1,18,4,4,26,10,30,156,11,1
947,22,1,18,3,1,16,100,365,560,22,1
948,26,0,40,4,0,5,100,90,545,24,1
949,21,1,9,7,6,30,100,30,735,4,1
950,39,1,23,19,6,29,100,365,394,9,1
951,63,1,2,3,7,13,10,365,409,21,1
952,61,1,4,26,3,24,50,30,634,29,1
953,56,0,12,24,6,23,50,365,553,13,1
954,24,1,48,23,3,8,100,30,436,14,1
955,20,1,6,28,10,2,100,90,727,26,1
956,28,1,54,1,6,10,50,365,616,6,1
957,32,1,29,13,1,6,100,90,330,19,1
958,40,1,57,8,10,20,100,365,599,20,1
959,20,1,52,2,8,28,50,90,341,27,1
960,60,1,6,16,1,30,100,365,436,26,1
961,22,0,8,1,1,9,50,90,601,25,1
962,52,0,47,4,6,11,100,30,737,17,1
963,39,1,41,3,8,14,100,30,496,17,1
964,18,0,57,25,8,1,50,90,538,19,1
965,28,0,5,30,6,26,10,30,841,4,1
966,55,1,51,30,9,17,100,90,185,27,1
967,20,1,22,2,6,0,10,90,530,25,1
968,33,0,1,23,9,12,100,365,840,18,1
969,33,0,50,9,1,20,10,30,346,10,1
970,21,1,43,7,1,5,100,30,509,7,1
971,50,0,52,21,3,21,10,30,160,19,1
972,29,0,26,26,7,25,100,30,322,30,1
973,40,1,42,18,10,23,50,90,265,23,1
974,60,1,8,23,1,10,50,30,724,7,1
975,38,1,43,12,4,20,10,365,765,2,1
976,42,1,16,10,9,28,10,90,227,8,1
977,33,0,26,15,1,20,100,30,169,6,1
978,41,1,34,9,0,2,10,30,386,22,1
979,49,0,48,11,6,5,10,30,285,10,1
980,53,1,6,16,7,9,10,365,853,18,1
981,46,0,7,13,7,21,100,365,203,26,1
982,42,1,6,2,0,5,50,365,952,14,0
983,58,0,6,23,0,10,50,365,422,27,1
984,23,0,56,2,9,20,10,90,336,9,1
985,43,1,29,11,0,1,50,90,821,20,0
986,65,0,26,4,3,23,10,30,858,4,1
987,59,0,20,16,10,28,10,30,949,3,1
988,41,1,59,13,0,23,10,365,431,9,1
989,21,1,20,5,0,2,100,90,510,26,1
990,46,1,3,15,5,17,50,90,239,3,1
991,57,0,26,27,1,4,10,365,561,28,1
992,19,0,35,27,0,20,50,90,375,27,1
993,34,1,54,13,9,29,100,90,783,4,1
994,19,1,29,23,2,30,50,90,754,3,1
995,34,0,5,1,7,3,10,365,836,19,1
996,32,1,27,18,4,0,10,30,488,14,1
997,63,1,2,29,7,23,100,90,653,8,1
998,41,0,57,20,7,28,10,30,339,3,1
999,30,1,40,16,10,5,10,365,264,2,1
1000,38,1,54,22,6,15,10,30,445,17,1
1001,36,0,39,14,4,14,10,30,487,18,1
1002,47,0,56,12,5,5,50,90,612,11,1
1003,37,1,26,13,9,29,100,365,332,5,1
1004,50,0,60,28,1,2,50,30,950,1,1
1005,48,1,53,25,0,23,10,365,489,23,1
1006,63,0,50,28,9,8,50,365,347,27,1
1007,52,1,6,7,2,12,50,365,501,3,1
1008,58,0,1,12,8,30,10,30,957,17,1
1009,30,1,15,1,10,30,10,30,221,5,1
1010,27,0,33,28,7,25,100,365,132,24,1
1011,47,1,24,9,8,23,100,90,204,25,1
1012,24,0,25,25,1,4,50,30,880,15,1
1013,50,1,20,1,7,14,10,365,424,21,1
1014,64,1,1,25,7,22,10,90,666,28,1
1015,63,1,41,22,5,18,50,365,722,27,1
1016,58,1,9,23,7,15,50,30,617,6,1
1017,48,1,60,16,7,3,50,365,684,9,1
1018,35,0,42,8,0,1,10,90,912,29,1
1019,52,0,49,11,5,3,10,365,776,25,1
1020,18,0,38,8,8,2,100,30,401,19,1
1021,46,1,18,29,7,2,10,365,940,10,1
1022,35,0,21,17,8,1,100,30,985,21,1
1023,20,0,36,13,7,11,10,365,975,25,1
1024,60,1,42,30,0,20,10,365,428,12,1
1025,25,0,21,13,4,30,100,90,861,4,1
1026,19,0,14,24,5,21,100,90,992,24,1
1027,32,0,55,5,4,12,100,365,674,7,1
1028,43,0,23,20,7,27,50,30,869,27,1
1029,62,1,57,10,8,28,100,90,833,28,1
1030,65,1,14,12,9,30,100,30,158,18,1
1031,19,0,53,25,6,25,100,30,754,23,1
1032,33,1,46,19,1,24,50,90,623,1,1
1033,39,0,35,25,8,20,50,90,927,17,1
1034,47,0,38,12,10,8,50,365,250,22,1
1035,25,1,47,1,1,6,10,30,200,27,1
1036,20,1,29,8,2,8,10,365,701,21,0
1037,33,0,41,10,5,15,10,90,902,16,1
1038,52,0,49,9,4,14,50,30,750,8,1
1039,57,0,37,16,5,24,50,30,213,14,1
1040,56,0,18,3,3,12,50,365,469,5,1
1041,22,1,10,17,5,0,10,365,544,20,1
1042,46,0,38,3,2,7,10,90,283,29,1
1043,21,0,58,26,8,25,50,90,315,20,1
1044,29,1,42,13,6,4,10,90,681,24,1
1045,61,0,40,21,9,23,10,90,758,7,1
1046,29,1,14,30,10,16,100,365,852,29,1
1047,41,1,52,13,9,9,100,90,850,9,1
1048,60,1,18,17,6,17,50,365,321,10,1
1049,42,1,34,19,0,18,10,365,978,18,0
1050,55,0,32,18,6,26,10,90,504,21,1
1051,38,0,46,26,3,8,10,30,795,29,1
1052,59,0,55,12,7,20,10,30,905,27,1
1053,41,0,19,5,6,1,50,30,167,14,1
1054,54,0,18,3,0,0,100,365,633,16,1
1055,62,0,18,27,1,29,100,365,310,12,1
1056,36,1,57,1,2,8,50,30,436,10,1
1057,63,1,57,12,7,29,100,365,937,5,1
1058,21,1,38,14,0,23,50,30,662,14,1
1059,48,0,38,14,1,30,10,30,786,20,1
1060,32,0,16,28,0,7,50,90,814,2,0
1061,47,0,59,27,10,28,10,365,610,23,1
1062,34,0,5,22,5,26,100,365,353,20,1
1063,60,0,31,5,2,13,100,365,915,4,1
1064,60,0,29,2,1,22,100,30,273,30,1
1065,41,1,31,15,10,15,10,365,362,22,1
1066,35,0,1,4,1,24,10,30,521,23,1
1067,30,1,42,9,0,25,100,365,463,30,1
1068,62,0,50,9,4,0,100,365,822,4,1
1069,49,1,43,17,3,16,50,90,322,6,1
1070,52,1,45,20,8,16,100,365,289,28,1
1071,43,1,3,22,8,1,10,90,629,19,1
1072,28,1,16,25,3,24,10,90,606,29,1
1073,32,1,45,28,3,22,100,30,319,6,1
1074,32,0,5,4,3,25,100,30,582,10,1
1075,40,1,51,1,9,21,50,365,929,3,1
1076,48,1,37,3,7,29,100,30,483,27,1
1077,61,1,13,15,2,5,100,365,610,18,1
1078,31,1,24,21,7,15,50,365,399,2,1
1079,21,1,16,3,8,11,50,30,628,20,1
1080,54,0,6,8,0,14,50,30,612,11,1
1081,42,1,45,19,6,18,50,90,803,25,1
1082,18,1,49,26,3,22,50,365,605,26,1
1083,25,0,48,5,10,5,50,90,302,29,1
1084,57,1,4,18,6,19,10,365,397,29,1
1085,59,0,16,27,6,27,50,30,432,3,1
1086,48,0,8,26,4,23,50,90,240,11,1
1087,31,0,23,12,0,19,10,90,715,22,1
1088,19,0,44,25,2,28,50,90,689,6,1
1089,24,1,34,24,9,18,50,365,520,28,1
1090,26,0,38,17,3,30,10,90,772,29,1
1091,63,0,46,8,5,28,10,365,594,8,1
1092,49,1,56,9,6,21,10,90,514,15,1
1093,63,1,28,2,6,9,100,365,227,3,1
1094,25,1,45,11,3,5,50,365,595,6,1
1095,30,0,17,18,9,0,100,30,939,1,1
1096,62,1,32,28,8,29,100,90,744,23,1
1097,36,1,30,5,7,18,100,90,160,20,1
1098,31,1,23,16,9,11,100,30,629,16,1
1099,62,1,2,1,2,13,10,365,498,9,1
1100,19,1,44,4,2,15,50,90,729,30,1
1101,35,0,52,14,2,14,10,365,835,22,1
1102,22,1,14,22,3,0,10,90,508,30,1
1103,43,1,29,21,6,24,10,30,262,23,1
1104,49,0,47,12,1,14,50,90,114,1,1
1105,32,0,51,28,3,24,50,365,131,11,1
1106,19,1,37,21,8,22,100,30,950,19,1
1107,53,0,49,12,8,7,50,90,346,27,1
1108,65,0,5,25,8,14,50,30,168,24,1
1109,51,0,2,3,2,21,50,365,575,5,1
1110,44,1,52,21,9,20,10,90,108,20,1
1111,42,0,27,15,0,17,10,365,717,3,0
1112,28,0,46,15,3,2,50,90,456,11,1
1113,45,0,46,26,2,23,10,365,270,6,1
1114,46,0,2,5,6,26,100,90,525,26,1
1115,62,0,14,19,2,8,50,365,328,20,1
1116,59,1,13,27,4,2,50,365,843,20,1
1117,57,0,29,21,10,3,10,365,350,13,1
1118,59,0,44,26,1,2,50,90,674,27,1
1119,19,1,20,24,5,8,10,90,409,14,1
1120,26,1,57,15,9,14,100,365,755,20,1
1121,51,0,18,22,7,22,10,365,459,2,1
1122,20,0,14,16,8,15,10,365,148,27,1
1123,32,0,2,13,1,13,10,30,823,8,1
1124,54,0,53,17,4,25,50,30,751,24,1
1125,50,1,51,30,1,26,100,365,631,22,1
1126,21,1,40,13,5,0,100,90,975,11,1
1127,61,0,26,11,1,12,100,90,587,17,1
1128,57,1,15,27,2,9,10,90,816,11,1
1129,20,0,40,26,2,26,10,365,254,17,1
1130,42,0,2,15,5,5,10,365,630,14,1
1131,56,0,54,22,3,2,10,365,399,14,1
1132,54,0,9,24,8,28,50,365,805,12,1
1133,38,1,9,3,1,10,10,30,422,2,1
1134,48,0,36,5,9,1,100,365,293,4,1
1135,50,1,8,7,6,17,10,365,879,18,1
1136,43,0,53,9,8,20,50,365,366,23,1
1137,18,1,54,8,2,8,50,365,288,28,1
1138,35,0,55,26,6,12,10,365,827,30,1
1139,60,0,10,13,8,30,50,90,321,18,1
1140,50,1,24,28,5,20,50,90,981,30,0
1141,42,0,53,25,5,25,50,90,563,26,1
1142,40,0,1,8,2,4,10,90,789,10,1
1143,54,1,41,9,1,6,100,30,239,5,1
1144,21,0,24,27,8,8,10,30,567,24,1
1145,64,0,9,17,10,15,50,365,841,17,1
1146,36,1,33,29,10,28,50,90,866,14,1
1147,48,1,49,8,10,12,50,30,631,9,1
1148,35,0,44,7,1,18,50,90,173,29,1
1149,30,0,55,11,4,7,50,30,780,28,1
1150,45,0,4,6,7,20,100,90,144,15,1
1151,53,0,20,8,3,25,100,30,526,2,1
1152,43,0,19,21,1,18,100,365,836,16,1
1153,65,1,31,20,8,21,50,365,462,16,1
1154,28,0,46,7,9,28,50,90,667,22,1
1155,19,0,39,3,3,29,100,90,176,12,1
1156,34,0,18,12,2,27,50,365,205,4,1
1157,25,1,20,18,10,29,50,365,869,1,1
1158,53,0,2,15,4,22,100,90,873,30,1
